indicator,date,value
YEM_LE,1987-12-31,
YEM_LE,1986-12-31,
YEM_LE,1985-12-31,
YEM_LE,1984-12-31,
YEM_LE,1983-12-31,
YEM_LE,1982-12-31,
YEM_LE,1981-12-31,
YEM_LE,1980-12-31,
YEM_GGXWDN_NGDP,2028-12-31,29.944
YEM_GGXWDN_NGDP,2027-12-31,32.256
YEM_GGXWDN_NGDP,2026-12-31,35.388
YEM_GGXWDN_NGDP,2025-12-31,43.068
YEM_GGXWDN_NGDP,2024-12-31,55.662
YEM_GGXWDN_NGDP,2023-12-31,66.882
YEM_GGXWDN_NGDP,2022-12-31,71.518
YEM_GGXWDN_NGDP,2021-12-31,82.445
YEM_GGXWDN_NGDP,2020-12-31,94.45
YEM_GGXWDN_NGDP,2019-12-31,91.137
YEM_GGXWDN_NGDP,2018-12-31,86.014
YEM_GGXWDN_NGDP,2017-12-31,81.924
YEM_GGXWDN_NGDP,2016-12-31,73.561
YEM_GGXWDN_NGDP,2015-12-31,56.165
YEM_GGXWDN_NGDP,2014-12-31,48.016
YEM_GGXWDN_NGDP,2013-12-31,46.944
YEM_GGXWDN_NGDP,2012-12-31,45.54
YEM_GGXWDN_NGDP,2011-12-31,42.34
YEM_GGXWDN_NGDP,2010-12-31,38.275
YEM_GGXWDN_NGDP,2009-12-31,43.633
YEM_GGXWDN_NGDP,2008-12-31,31.422
YEM_GGXWDN_NGDP,2007-12-31,35.236
YEM_GGXWDN_NGDP,2006-12-31,32.999
YEM_GGXWDN_NGDP,2005-12-31,37.065
YEM_GGXWDN_NGDP,2004-12-31,45.466
YEM_GGXWDN_NGDP,2003-12-31,52.167
YEM_GGXWDN_NGDP,2002-12-31,49.96
YEM_GGXWDN_NGDP,2001-12-31,54.377
YEM_GGXWDN_NGDP,2000-12-31,56.422
YEM_GGXWDN_NGDP,1999-12-31,93.994
YEM_GGXWDN_NGDP,1998-12-31,119.301
YEM_GGXWDN_NGDP,1997-12-31,
YEM_GGXWDN_NGDP,1996-12-31,
YEM_GGXWDN_NGDP,1995-12-31,
YEM_GGXWDN_NGDP,1994-12-31,
YEM_GGXWDN_NGDP,1993-12-31,
YEM_GGXWDN_NGDP,1992-12-31,
YEM_GGXWDN_NGDP,1991-12-31,
YEM_GGXWDN_NGDP,1990-12-31,
YEM_GGXWDN_NGDP,1989-12-31,
YEM_GGXWDN_NGDP,1988-12-31,
YEM_GGXWDN_NGDP,1987-12-31,
YEM_GGXWDN_NGDP,1986-12-31,
YEM_GGXWDN_NGDP,1985-12-31,
YEM_GGXWDN_NGDP,1984-12-31,
YEM_GGXWDN_NGDP,1983-12-31,
YEM_GGXWDN_NGDP,1982-12-31,
YEM_GGXWDN_NGDP,1981-12-31,
YEM_GGXWDN_NGDP,1980-12-31,
YEM_GGXWDN,2028-12-31,20065.1
YEM_GGXWDN,2027-12-31,18803.431
YEM_GGXWDN,2026-12-31,17947.108
YEM_GGXWDN,2025-12-31,17735.287
YEM_GGXWDN,2024-12-31,17699.038
YEM_GGXWDN,2023-12-31,17439.263
YEM_GGXWDN,2022-12-31,16452.219
YEM_GGXWDN,2021-12-31,14475.579
YEM_GGXWDN,2020-12-31,12893.401
YEM_GGXWDN,2019-12-31,11488.929
YEM_GGXWDN,2018-12-31,9959.38
YEM_GGXWDN,2017-12-31,8197.322
YEM_GGXWDN,2016-12-31,6540.272
YEM_GGXWDN,2015-12-31,5502.825
YEM_GGXWDN,2014-12-31,4460.405
YEM_GGXWDN,2013-12-31,4077.048
YEM_GGXWDN,2012-12-31,3454.94
YEM_GGXWDN,2011-12-31,2962.459
YEM_GGXWDN,2010-12-31,2597.67
YEM_GGXWDN,2009-12-31,2224.244
YEM_GGXWDN,2008-12-31,1689.208
YEM_GGXWDN,2007-12-31,1518.206
YEM_GGXWDN,2006-12-31,1240.785
YEM_GGXWDN,2005-12-31,1189.215
YEM_GGXWDN,2004-12-31,1165.527
YEM_GGXWDN,2003-12-31,1127.122
YEM_GGXWDN,2002-12-31,938.253
YEM_GGXWDN,2001-12-31,903.796
YEM_GGXWDN,2000-12-31,879.264
YEM_GGXWDN,1999-12-31,1118.39
YEM_GGXWDN,1998-12-31,1024.923
YEM_GGXWDN,1997-12-31,
YEM_GGXWDN,1996-12-31,
YEM_GGXWDN,1995-12-31,
YEM_GGXWDN,1994-12-31,
YEM_GGXWDN,1993-12-31,
YEM_GGXWDN,1992-12-31,
YEM_GGXWDN,1991-12-31,
YEM_GGXWDN,1990-12-31,
YEM_GGXWDN,1989-12-31,
YEM_GGXWDN,1988-12-31,
YEM_GGXWDN,1987-12-31,
YEM_GGXWDN,1986-12-31,
YEM_GGXWDN,1985-12-31,
YEM_GGXWDN,1984-12-31,
YEM_GGXWDN,1983-12-31,
YEM_GGXWDN,1982-12-31,
YEM_GGXWDN,1981-12-31,
YEM_GGXWDN,1980-12-31,
YEM_GGXWDG_NGDP,2028-12-31,30.635
YEM_GGXWDG_NGDP,2027-12-31,33.05
YEM_GGXWDG_NGDP,2026-12-31,36.301
YEM_GGXWDG_NGDP,2025-12-31,44.193
YEM_GGXWDG_NGDP,2024-12-31,57.119
YEM_GGXWDG_NGDP,2023-12-31,68.659
YEM_GGXWDG_NGDP,2022-12-31,73.531
YEM_GGXWDG_NGDP,2021-12-31,85.083
YEM_GGXWDG_NGDP,2020-12-31,98.47
YEM_GGXWDG_NGDP,2019-12-31,94.609
YEM_GGXWDG_NGDP,2018-12-31,89.535
YEM_GGXWDG_NGDP,2017-12-31,83.997
YEM_GGXWDG_NGDP,2016-12-31,75.349
YEM_GGXWDG_NGDP,2015-12-31,57.05
YEM_GGXWDG_NGDP,2014-12-31,48.95
YEM_GGXWDG_NGDP,2013-12-31,48.432
YEM_GGXWDG_NGDP,2012-12-31,47.577
YEM_GGXWDG_NGDP,2011-12-31,45.726
YEM_GGXWDG_NGDP,2010-12-31,42.38
YEM_GGXWDG_NGDP,2009-12-31,49.842
YEM_GGXWDG_NGDP,2008-12-31,36.421
YEM_GGXWDG_NGDP,2007-12-31,40.408
YEM_GGXWDG_NGDP,2006-12-31,40.842
YEM_GGXWDG_NGDP,2005-12-31,43.801
YEM_GGXWDG_NGDP,2004-12-31,52.068
YEM_GGXWDG_NGDP,2003-12-31,56.823
YEM_GGXWDG_NGDP,2002-12-31,57.827
YEM_GGXWDG_NGDP,2001-12-31,60.569
YEM_GGXWDG_NGDP,2000-12-31,60.841
YEM_GGXWDG_NGDP,1999-12-31,96.05
YEM_GGXWDG_NGDP,1998-12-31,
YEM_GGXWDG_NGDP,1997-12-31,
YEM_GGXWDG_NGDP,1996-12-31,
YEM_GGXWDG_NGDP,1995-12-31,
YEM_GGXWDG_NGDP,1994-12-31,
YEM_GGXWDG_NGDP,1993-12-31,
YEM_GGXWDG_NGDP,1992-12-31,
YEM_GGXWDG_NGDP,1991-12-31,
YEM_GGXWDG_NGDP,1990-12-31,
YEM_GGXWDG_NGDP,1989-12-31,
YEM_GGXWDG_NGDP,1988-12-31,
YEM_GGXWDG_NGDP,1987-12-31,
YEM_GGXWDG_NGDP,1986-12-31,
YEM_GGXWDG_NGDP,1985-12-31,
YEM_GGXWDG_NGDP,1984-12-31,
YEM_GGXWDG_NGDP,1983-12-31,
YEM_GGXWDG_NGDP,1982-12-31,
YEM_GGXWDG_NGDP,1981-12-31,
YEM_GGXWDG_NGDP,1980-12-31,
YEM_GGXWDG,2028-12-31,20528.331
YEM_GGXWDG,2027-12-31,19266.663
YEM_GGXWDG,2026-12-31,18410.339
YEM_GGXWDG,2025-12-31,18198.518
YEM_GGXWDG,2024-12-31,18162.269
YEM_GGXWDG,2023-12-31,17902.494
YEM_GGXWDG,2022-12-31,16915.45
YEM_GGXWDG,2021-12-31,14938.81
YEM_GGXWDG,2020-12-31,13442.126
YEM_GGXWDG,2019-12-31,11926.668
YEM_GGXWDG,2018-12-31,10367.027
YEM_GGXWDG,2017-12-31,8404.722
YEM_GGXWDG,2016-12-31,6699.272
YEM_GGXWDG,2015-12-31,5589.571
YEM_GGXWDG,2014-12-31,4547.152
YEM_GGXWDG,2013-12-31,4206.223
YEM_GGXWDG,2012-12-31,3609.467
YEM_GGXWDG,2011-12-31,3199.405
YEM_GGXWDG,2010-12-31,2876.222
YEM_GGXWDG,2009-12-31,2540.761
YEM_GGXWDG,2008-12-31,1957.943
YEM_GGXWDG,2007-12-31,1741.029
YEM_GGXWDG,2006-12-31,1535.689
YEM_GGXWDG,2005-12-31,1405.346
YEM_GGXWDG,2004-12-31,1334.76
YEM_GGXWDG,2003-12-31,1227.723
YEM_GGXWDG,2002-12-31,1085.999
YEM_GGXWDG,2001-12-31,1006.711
YEM_GGXWDG,2000-12-31,948.124
YEM_GGXWDG,1999-12-31,1142.861
YEM_GGXWDG,1998-12-31,
YEM_GGXWDG,1997-12-31,
YEM_GGXWDG,1996-12-31,
YEM_GGXWDG,1995-12-31,
YEM_GGXWDG,1994-12-31,
YEM_GGXWDG,1993-12-31,
YEM_GGXWDG,1992-12-31,
YEM_GGXWDG,1991-12-31,
YEM_GGXWDG,1990-12-31,
YEM_GGXWDG,1989-12-31,
YEM_GGXWDG,1988-12-31,
YEM_GGXWDG,1987-12-31,
YEM_GGXWDG,1986-12-31,
YEM_GGXWDG,1985-12-31,
YEM_GGXWDG,1984-12-31,
YEM_GGXWDG,1983-12-31,
YEM_GGXWDG,1982-12-31,
YEM_GGXWDG,1981-12-31,
YEM_GGXWDG,1980-12-31,
YEM_GGXONLB_NGDP,2028-12-31,-1.455
YEM_GGXONLB_NGDP,2027-12-31,-1.266
YEM_GGXONLB_NGDP,2026-12-31,-0.143
YEM_GGXONLB_NGDP,2025-12-31,0.755
YEM_GGXONLB_NGDP,2024-12-31,0.824
YEM_GGXONLB_NGDP,2023-12-31,-1.038
YEM_GGXONLB_NGDP,2022-12-31,-0.631
YEM_GGXONLB_NGDP,2021-12-31,0.256
YEM_GGXONLB_NGDP,2020-12-31,-2.828
YEM_GGXONLB_NGDP,2019-12-31,-5.656
YEM_GGXONLB_NGDP,2018-12-31,-7.775
YEM_GGXONLB_NGDP,2017-12-31,-4.671
YEM_GGXONLB_NGDP,2016-12-31,-3.158
YEM_GGXONLB_NGDP,2015-12-31,-2.57
YEM_GGXONLB_NGDP,2014-12-31,1.506
YEM_GGXONLB_NGDP,2013-12-31,-1.455
YEM_GGXONLB_NGDP,2012-12-31,-0.873
YEM_GGXONLB_NGDP,2011-12-31,-0.173
YEM_GGXONLB_NGDP,2010-12-31,-1.661
YEM_GGXONLB_NGDP,2009-12-31,-7.717
YEM_GGXONLB_NGDP,2008-12-31,-2.138
YEM_GGXONLB_NGDP,2007-12-31,-4.923
YEM_GGXONLB_NGDP,2006-12-31,3.498
YEM_GGXONLB_NGDP,2005-12-31,0.331
YEM_GGXONLB_NGDP,2004-12-31,-0.047
YEM_GGXONLB_NGDP,2003-12-31,-2.444
YEM_GGXONLB_NGDP,2002-12-31,1.291
YEM_GGXONLB_NGDP,2001-12-31,4.789
YEM_GGXONLB_NGDP,2000-12-31,8.308
YEM_GGXONLB_NGDP,1999-12-31,3.478
YEM_GGXONLB_NGDP,1998-12-31,-4.742
YEM_GGXONLB_NGDP,1997-12-31,0.84
YEM_GGXONLB_NGDP,1996-12-31,1.651
YEM_GGXONLB_NGDP,1995-12-31,-4.333
YEM_GGXONLB_NGDP,1994-12-31,-11.51
YEM_GGXONLB_NGDP,1993-12-31,-10.505
YEM_GGXONLB_NGDP,1992-12-31,-9.314
YEM_GGXONLB_NGDP,1991-12-31,-3.379
YEM_GGXONLB_NGDP,1990-12-31,-8.316
YEM_GGXONLB_NGDP,1989-12-31,
YEM_GGXONLB_NGDP,1988-12-31,
YEM_GGXONLB_NGDP,1987-12-31,
YEM_GGXONLB_NGDP,1986-12-31,
YEM_GGXONLB_NGDP,1985-12-31,
YEM_GGXONLB_NGDP,1984-12-31,
YEM_GGXONLB_NGDP,1983-12-31,
YEM_GGXONLB_NGDP,1982-12-31,
YEM_GGXONLB_NGDP,1981-12-31,
YEM_GGXONLB_NGDP,1980-12-31,
YEM_GGXONLB,2028-12-31,-975.08
YEM_GGXONLB,2027-12-31,-737.997
YEM_GGXONLB,2026-12-31,-72.599
YEM_GGXONLB,2025-12-31,311.002
YEM_GGXONLB,2024-12-31,262.045
YEM_GGXONLB,2023-12-31,-270.677
YEM_GGXONLB,2022-12-31,-145.219
YEM_GGXONLB,2021-12-31,45.0
YEM_GGXONLB,2020-12-31,-386.0
YEM_GGXONLB,2019-12-31,-712.971
YEM_GGXONLB,2018-12-31,-900.2
YEM_GGXONLB,2017-12-31,-467.407
YEM_GGXONLB,2016-12-31,-280.771
YEM_GGXONLB,2015-12-31,-251.81
YEM_GGXONLB,2014-12-31,139.873
YEM_GGXONLB,2013-12-31,-126.332
YEM_GGXONLB,2012-12-31,-66.221
YEM_GGXONLB,2011-12-31,-12.125
YEM_GGXONLB,2010-12-31,-112.727
YEM_GGXONLB,2009-12-31,-393.382
YEM_GGXONLB,2008-12-31,-114.948
YEM_GGXONLB,2007-12-31,-212.11
YEM_GGXONLB,2006-12-31,131.53
YEM_GGXONLB,2005-12-31,10.621
YEM_GGXONLB,2004-12-31,-1.202
YEM_GGXONLB,2003-12-31,-52.802
YEM_GGXONLB,2002-12-31,24.243
YEM_GGXONLB,2001-12-31,79.594
YEM_GGXONLB,2000-12-31,129.464
YEM_GGXONLB,1999-12-31,41.387
YEM_GGXONLB,1998-12-31,-40.739
YEM_GGXONLB,1997-12-31,7.426
YEM_GGXONLB,1996-12-31,12.245
YEM_GGXONLB,1995-12-31,-22.457
YEM_GGXONLB,1994-12-31,-38.733
YEM_GGXONLB,1993-12-31,-27.423
YEM_GGXONLB,1992-12-31,-20.09
YEM_GGXONLB,1991-12-31,-5.951
YEM_GGXONLB,1990-12-31,-12.304
YEM_GGXONLB,1989-12-31,
YEM_GGXONLB,1988-12-31,
YEM_GGXONLB,1987-12-31,
YEM_GGXONLB,1986-12-31,
YEM_GGXONLB,1985-12-31,
YEM_GGXONLB,1984-12-31,
YEM_GGXONLB,1983-12-31,
YEM_GGXONLB,1982-12-31,
YEM_GGXONLB,1981-12-31,
YEM_GGXONLB,1980-12-31,
YEM_GGX_NGDP,2028-12-31,13.689
YEM_GGX_NGDP,2027-12-31,13.604
YEM_GGX_NGDP,2026-12-31,13.445
YEM_GGX_NGDP,2025-12-31,12.913
YEM_GGX_NGDP,2024-12-31,10.765
YEM_GGX_NGDP,2023-12-31,10.495
YEM_GGX_NGDP,2022-12-31,12.732
YEM_GGX_NGDP,2021-12-31,9.335
YEM_GGX_NGDP,2020-12-31,11.713
YEM_GGX_NGDP,2019-12-31,13.207
YEM_GGX_NGDP,2018-12-31,14.264
YEM_GGX_NGDP,2017-12-31,8.392
YEM_GGX_NGDP,2016-12-31,16.068
YEM_GGX_NGDP,2015-12-31,19.43
YEM_GGX_NGDP,2014-12-31,27.78
YEM_GGX_NGDP,2013-12-31,30.797
YEM_GGX_NGDP,2012-12-31,36.218
YEM_GGX_NGDP,2011-12-31,29.84
YEM_GGX_NGDP,2010-12-31,30.203
YEM_GGX_NGDP,2009-12-31,35.215
YEM_GGX_NGDP,2008-12-31,41.247
YEM_GGX_NGDP,2007-12-31,40.349
YEM_GGX_NGDP,2006-12-31,37.369
YEM_GGX_NGDP,2005-12-31,36.769
YEM_GGX_NGDP,2004-12-31,34.162
YEM_GGX_NGDP,2003-12-31,35.317
YEM_GGX_NGDP,2002-12-31,30.783
YEM_GGX_NGDP,2001-12-31,30.489
YEM_GGX_NGDP,2000-12-31,31.689
YEM_GGX_NGDP,1999-12-31,28.248
YEM_GGX_NGDP,1998-12-31,34.27
YEM_GGX_NGDP,1997-12-31,34.224
YEM_GGX_NGDP,1996-12-31,30.698
YEM_GGX_NGDP,1995-12-31,24.127
YEM_GGX_NGDP,1994-12-31,25.182
YEM_GGX_NGDP,1993-12-31,25.763
YEM_GGX_NGDP,1992-12-31,24.63
YEM_GGX_NGDP,1991-12-31,24.743
YEM_GGX_NGDP,1990-12-31,26.636
YEM_GGX_NGDP,1989-12-31,
YEM_GGX_NGDP,1988-12-31,
YEM_GGX_NGDP,1987-12-31,
YEM_GGX_NGDP,1986-12-31,
YEM_GGX_NGDP,1985-12-31,
YEM_GGX_NGDP,1984-12-31,
YEM_GGX_NGDP,1983-12-31,
YEM_GGX_NGDP,1982-12-31,
YEM_GGX_NGDP,1981-12-31,
YEM_GGX_NGDP,1980-12-31,
YEM_GGXCNL_NGDP,2028-12-31,-1.969
YEM_GGXCNL_NGDP,2027-12-31,-1.83
YEM_GGXCNL_NGDP,2026-12-31,-0.784
YEM_GGXCNL_NGDP,2025-12-31,-0.033
YEM_GGXCNL_NGDP,2024-12-31,-0.182
YEM_GGXCNL_NGDP,2023-12-31,-2.198
YEM_GGXCNL_NGDP,2022-12-31,-1.792
YEM_GGXCNL_NGDP,2021-12-31,-1.042
YEM_GGXCNL_NGDP,2020-12-31,-4.908
YEM_GGXCNL_NGDP,2019-12-31,-5.886
YEM_GGXCNL_NGDP,2018-12-31,-7.847
YEM_GGXCNL_NGDP,2017-12-31,-4.905
YEM_GGXCNL_NGDP,2016-12-31,-8.507
YEM_GGXCNL_NGDP,2015-12-31,-8.75
YEM_GGXCNL_NGDP,2014-12-31,-4.136
YEM_GGXCNL_NGDP,2013-12-31,-6.897
YEM_GGXCNL_NGDP,2012-12-31,-6.315
YEM_GGXCNL_NGDP,2011-12-31,-4.507
YEM_GGXCNL_NGDP,2010-12-31,-4.058
YEM_GGXCNL_NGDP,2009-12-31,-10.211
YEM_GGXCNL_NGDP,2008-12-31,-4.532
YEM_GGXCNL_NGDP,2007-12-31,-7.183
YEM_GGXCNL_NGDP,2006-12-31,1.186
YEM_GGXCNL_NGDP,2005-12-31,-1.822
YEM_GGXCNL_NGDP,2004-12-31,-2.152
YEM_GGXCNL_NGDP,2003-12-31,-4.201
YEM_GGXCNL_NGDP,2002-12-31,-0.555
YEM_GGXCNL_NGDP,2001-12-31,2.787
YEM_GGXCNL_NGDP,2000-12-31,6.087
YEM_GGXCNL_NGDP,1999-12-31,0.06
YEM_GGXCNL_NGDP,1998-12-31,-7.771
YEM_GGXCNL_NGDP,1997-12-31,-1.502
YEM_GGXCNL_NGDP,1996-12-31,-0.918
YEM_GGXCNL_NGDP,1995-12-31,-5.739
YEM_GGXCNL_NGDP,1994-12-31,-14.027
YEM_GGXCNL_NGDP,1993-12-31,-12.796
YEM_GGXCNL_NGDP,1992-12-31,-10.905
YEM_GGXCNL_NGDP,1991-12-31,-5.762
YEM_GGXCNL_NGDP,1990-12-31,-10.273
YEM_GGXCNL_NGDP,1989-12-31,
YEM_GGXCNL_NGDP,1988-12-31,
YEM_GGXCNL_NGDP,1987-12-31,
YEM_GGXCNL_NGDP,1986-12-31,
YEM_GGXCNL_NGDP,1985-12-31,
YEM_GGXCNL_NGDP,1984-12-31,
YEM_GGXCNL_NGDP,1983-12-31,
YEM_GGXCNL_NGDP,1982-12-31,
YEM_GGXCNL_NGDP,1981-12-31,
YEM_GGXCNL_NGDP,1980-12-31,
YEM_GGXCNL,2028-12-31,-1319.432
YEM_GGXCNL,2027-12-31,-1067.044
YEM_GGXCNL,2026-12-31,-397.859
YEM_GGXCNL,2025-12-31,-13.61
YEM_GGXCNL,2024-12-31,-57.924
YEM_GGXCNL,2023-12-31,-573.005
YEM_GGXCNL,2022-12-31,-412.219
YEM_GGXCNL,2021-12-31,-183.0
YEM_GGXCNL,2020-12-31,-670.0
YEM_GGXCNL,2019-12-31,-741.971
YEM_GGXCNL,2018-12-31,-908.6
YEM_GGXCNL,2017-12-31,-490.751
YEM_GGXCNL,2016-12-31,-756.359
YEM_GGXCNL,2015-12-31,-857.27
YEM_GGXCNL,2014-12-31,-384.217
YEM_GGXCNL,2013-12-31,-599.003
YEM_GGXCNL,2012-12-31,-479.104
YEM_GGXCNL,2011-12-31,-315.333
YEM_GGXCNL,2010-12-31,-275.44
YEM_GGXCNL,2009-12-31,-520.514
YEM_GGXCNL,2008-12-31,-243.616
YEM_GGXCNL,2007-12-31,-309.495
YEM_GGXCNL,2006-12-31,44.601
YEM_GGXCNL,2005-12-31,-58.451
YEM_GGXCNL,2004-12-31,-55.178
YEM_GGXCNL,2003-12-31,-90.761
YEM_GGXCNL,2002-12-31,-10.432
YEM_GGXCNL,2001-12-31,46.323
YEM_GGXCNL,2000-12-31,94.863
YEM_GGXCNL,1999-12-31,0.716
YEM_GGXCNL,1998-12-31,-66.761
YEM_GGXCNL,1997-12-31,-13.281
YEM_GGXCNL,1996-12-31,-6.808
YEM_GGXCNL,1995-12-31,-29.744
YEM_GGXCNL,1994-12-31,-47.204
YEM_GGXCNL,1993-12-31,-33.405
YEM_GGXCNL,1992-12-31,-23.521
YEM_GGXCNL,1991-12-31,-10.148
YEM_GGXCNL,1990-12-31,-15.2
YEM_GGXCNL,1989-12-31,
YEM_GGXCNL,1988-12-31,
YEM_GGXCNL,1987-12-31,
YEM_GGXCNL,1986-12-31,
YEM_GGXCNL,1985-12-31,
YEM_GGXCNL,1984-12-31,
YEM_GGXCNL,1983-12-31,
YEM_GGXCNL,1982-12-31,
YEM_GGXCNL,1981-12-31,
YEM_GGXCNL,1980-12-31,
YEM_GGX,2028-12-31,9173.202
YEM_GGX,2027-12-31,7930.192
YEM_GGX,2026-12-31,6818.911
YEM_GGX,2025-12-31,5317.505
YEM_GGX,2024-12-31,3422.897
YEM_GGX,2023-12-31,2736.578
YEM_GGX,2022-12-31,2929.0
YEM_GGX,2021-12-31,1639.0
YEM_GGX,2020-12-31,1599.0
YEM_GGX,2019-12-31,1664.971
YEM_GGX,2018-12-31,1651.6
YEM_GGX,2017-12-31,839.751
YEM_GGX,2016-12-31,1428.635
YEM_GGX,2015-12-31,1903.692
YEM_GGX,2014-12-31,2580.6
YEM_GGX,2013-12-31,2674.693
YEM_GGX,2012-12-31,2747.697
YEM_GGX,2011-12-31,2087.875
YEM_GGX,2010-12-31,2049.855
YEM_GGX,2009-12-31,1795.112
YEM_GGX,2008-12-31,2217.365
YEM_GGX,2007-12-31,1738.512
YEM_GGX,2006-12-31,1405.078
YEM_GGX,2005-12-31,1179.739
YEM_GGX,2004-12-31,875.742
YEM_GGX,2003-12-31,763.054
YEM_GGX,2002-12-31,578.104
YEM_GGX,2001-12-31,506.761
YEM_GGX,2000-12-31,493.826
YEM_GGX,1999-12-31,336.115
YEM_GGX,1998-12-31,294.416
YEM_GGX,1997-12-31,302.607
YEM_GGX,1996-12-31,227.675
YEM_GGX,1995-12-31,125.04
YEM_GGX,1994-12-31,84.741
YEM_GGX,1993-12-31,67.256
YEM_GGX,1992-12-31,53.125
YEM_GGX,1991-12-31,43.58
YEM_GGX,1990-12-31,39.41
YEM_GGX,1989-12-31,
YEM_GGX,1988-12-31,
YEM_GGX,1987-12-31,
YEM_GGX,1986-12-31,
YEM_GGX,1985-12-31,
YEM_GGX,1984-12-31,
YEM_GGX,1983-12-31,
YEM_GGX,1982-12-31,
YEM_GGX,1981-12-31,
YEM_GGX,1980-12-31,
YEM_GGSB_NPGDP,2028-12-31,
YEM_GGSB_NPGDP,2027-12-31,
YEM_GGSB_NPGDP,2026-12-31,
YEM_GGSB_NPGDP,2025-12-31,
YEM_GGSB_NPGDP,2024-12-31,
YEM_GGSB_NPGDP,2023-12-31,
YEM_GGSB_NPGDP,2022-12-31,
YEM_GGSB_NPGDP,2021-12-31,
YEM_GGSB_NPGDP,2020-12-31,
YEM_GGSB_NPGDP,2019-12-31,
YEM_GGSB_NPGDP,2018-12-31,
YEM_GGSB_NPGDP,2017-12-31,
YEM_GGSB_NPGDP,2016-12-31,
YEM_GGSB_NPGDP,2015-12-31,
YEM_GGSB_NPGDP,2014-12-31,
YEM_GGSB_NPGDP,2013-12-31,
YEM_GGSB_NPGDP,2012-12-31,
YEM_GGSB_NPGDP,2011-12-31,
YEM_GGSB_NPGDP,2010-12-31,
YEM_GGSB_NPGDP,2009-12-31,
YEM_GGSB_NPGDP,2008-12-31,
YEM_GGSB_NPGDP,2007-12-31,
YEM_GGSB_NPGDP,2006-12-31,
YEM_GGSB_NPGDP,2005-12-31,
YEM_GGSB_NPGDP,2004-12-31,
YEM_GGSB_NPGDP,2003-12-31,
YEM_GGSB_NPGDP,2002-12-31,
YEM_GGSB_NPGDP,2001-12-31,
YEM_GGSB_NPGDP,2000-12-31,
YEM_GGSB_NPGDP,1999-12-31,
YEM_GGSB_NPGDP,1998-12-31,
YEM_GGSB_NPGDP,1997-12-31,
YEM_GGSB_NPGDP,1996-12-31,
YEM_GGSB_NPGDP,1995-12-31,
YEM_GGSB_NPGDP,1994-12-31,
YEM_GGSB_NPGDP,1993-12-31,
YEM_GGSB_NPGDP,1992-12-31,
YEM_GGSB_NPGDP,1991-12-31,
YEM_GGSB_NPGDP,1990-12-31,
YEM_GGSB_NPGDP,1989-12-31,
YEM_GGSB_NPGDP,1988-12-31,
YEM_GGSB_NPGDP,1987-12-31,
YEM_GGSB_NPGDP,1986-12-31,
YEM_GGSB_NPGDP,1985-12-31,
YEM_GGSB_NPGDP,1984-12-31,
YEM_GGSB_NPGDP,1983-12-31,
YEM_GGSB_NPGDP,1982-12-31,
YEM_GGSB_NPGDP,1981-12-31,
YEM_GGSB_NPGDP,1980-12-31,
YEM_GGSB,2028-12-31,
YEM_GGSB,2027-12-31,
YEM_GGSB,2026-12-31,
YEM_GGSB,2025-12-31,
YEM_GGSB,2024-12-31,
YEM_GGSB,2023-12-31,
YEM_GGSB,2022-12-31,
YEM_GGSB,2021-12-31,
YEM_GGSB,2020-12-31,
YEM_GGSB,2019-12-31,
YEM_GGSB,2018-12-31,
YEM_GGSB,2017-12-31,
YEM_GGSB,2016-12-31,
YEM_GGSB,2015-12-31,
YEM_GGSB,2014-12-31,
YEM_GGSB,2013-12-31,
YEM_GGSB,2012-12-31,
YEM_GGSB,2011-12-31,
YEM_GGSB,2010-12-31,
YEM_GGSB,2009-12-31,
YEM_GGSB,2008-12-31,
YEM_GGSB,2007-12-31,
YEM_GGSB,2006-12-31,
YEM_GGSB,2005-12-31,
YEM_GGSB,2004-12-31,
YEM_GGSB,2003-12-31,
YEM_GGSB,2002-12-31,
YEM_GGSB,2001-12-31,
YEM_GGSB,2000-12-31,
YEM_GGSB,1999-12-31,
YEM_GGSB,1998-12-31,
YEM_GGSB,1997-12-31,
YEM_GGSB,1996-12-31,
YEM_GGSB,1995-12-31,
YEM_GGSB,1994-12-31,
YEM_GGSB,1993-12-31,
YEM_GGSB,1992-12-31,
YEM_GGSB,1991-12-31,
YEM_GGSB,1990-12-31,
YEM_GGSB,1989-12-31,
YEM_GGSB,1988-12-31,
YEM_GGSB,1987-12-31,
YEM_GGSB,1986-12-31,
YEM_GGSB,1985-12-31,
YEM_GGSB,1984-12-31,
YEM_GGSB,1983-12-31,
YEM_GGSB,1982-12-31,
YEM_GGSB,1981-12-31,
YEM_GGSB,1980-12-31,
YEM_GGR_NGDP,2028-12-31,11.72
YEM_GGR_NGDP,2027-12-31,11.773
YEM_GGR_NGDP,2026-12-31,12.661
YEM_GGR_NGDP,2025-12-31,12.88
YEM_GGR_NGDP,2024-12-31,10.583
YEM_GGR_NGDP,2023-12-31,8.298
YEM_GGR_NGDP,2022-12-31,10.94
YEM_GGR_NGDP,2021-12-31,8.293
YEM_GGR_NGDP,2020-12-31,6.805
YEM_GGR_NGDP,2019-12-31,7.322
YEM_GGR_NGDP,2018-12-31,6.417
YEM_GGR_NGDP,2017-12-31,3.488
YEM_GGR_NGDP,2016-12-31,7.561
YEM_GGR_NGDP,2015-12-31,10.68
YEM_GGR_NGDP,2014-12-31,23.644
YEM_GGR_NGDP,2013-12-31,23.9
